drug,city,name,address,price
METOPROLOL TARTRATE,Dallas,UTSOUTHWESTERN MEDICAL CENTER PHARMACY  ,"2201 Inwood Rd
Dallas, TX 75235",9.96
METOPROLOL TARTRATE,Dallas,UTSW UNIVERSITY HOSPITAL RETAIL PHARMACY  ,"6201 Harry Hines Blvd Ste 1.117
Dallas, TX 75235",9.96
METOPROLOL TARTRATE,Dallas,TOM THUMB PHARMACY  ,"2380 N FIELD ST
Dallas, TX 75201",11
METOPROLOL TARTRATE,Denver,WALMART PHARMACY  ,"2770 W Evans Ave
Denver, CO 80219",4
METOPROLOL TARTRATE,Denver,KING SOOPERS PHARMACY  ,"1331 Speer Blvd
Denver, CO 80204",5
METOPROLOL TARTRATE,Denver,THE KROGER CO. KS113  ,"1220 S Lipan St
Denver, CO 80223",5
METOPROLOL TARTRATE,Denver,TODDS HARVARD PARK PHARMACY  ,"950 E Harvard Ave Ste 170
Denver, CO 80210",7.75
METOPROLOL TARTRATE,Denver,CVS PHARMACY  ,"1600 CALIFORNIA ST STE 14
Denver, CO 80202",8.69
METOPROLOL TARTRATE,Denver,WALGREENS  ,"801 16th St
Denver, CO 80202",8.93
METOPROLOL TARTRATE,Denver,"COMMUNITY, A WALGREENS PHARMACY  ","2608 E Colfax Ave
Denver, CO 80206",8.93
METOPROLOL TARTRATE,Denver,RITE AID PHARMACY  ,"2870 S Colorado Blvd
Denver, CO 80222",8.93
METOPROLOL TARTRATE,Denver,COSTCO PHARMACY  ,"5195 Wadsworth Blvd
Arvada, CO 80002",9.51
METOPROLOL TARTRATE,Denver,DENVER HEALTH PRIMARY CARE PHARMACY  ,"301 W 6th Ave
Denver, CO 80204",9.96
METOPROLOL TARTRATE,Denver,SAFEWAY PHARMACY  ,"757 E 20th Ave
Denver, CO 80205",11
METOPROLOL TARTRATE,Detroit,WALMART PHARMACY  ,"5851 Mercury Dr
Dearborn, MI 48126",4
METOPROLOL TARTRATE,Detroit,MEIJER PHARMACY  ,"1301 W 8 Mile Rd
Detroit, MI 48203",6
METOPROLOL TARTRATE,Detroit,GRISWOLD PHARMACY  ,"1411 Washington Blvd
Detroit, MI 48226",6.75
METOPROLOL TARTRATE,Detroit,FARMACITY PHARMACY  ,"3456 W Vernor Hwy Ste B
Detroit, MI 48216",6.75
METOPROLOL TARTRATE,Detroit,NOTTINGHAM PHARMACY LLC  ,"15800 E Warren Ave
Detroit, MI 48224",6.75
METOPROLOL TARTRATE,Detroit,DETROIT NEW HOPE PHARMACY  ,"19940 Conant St Ste D
Detroit, MI 48234",6.75
METOPROLOL TARTRATE,Detroit,LIVERNOIS EXPRESS PHARMACY  ,"15530 Puritan St
Detroit, MI 48227",6.75
METOPROLOL TARTRATE,Detroit,NEW SAMARITAN PHARMACY  ,"5575 Conner St Ste 103
Detroit, MI 48213",7.75
METOPROLOL TARTRATE,Detroit,PEOPLES MEDICAL PHARMACY  ,"7608 Gratiot Ave
Detroit, MI 48213",7.88
METOPROLOL TARTRATE,Detroit,CVS PHARMACY  ,"1037 Woodward Ave
Detroit, MI 48226",8.69
METOPROLOL TARTRATE,Detroit,KROGER PHARMACY  ,"2060 Dix Hwy
Lincoln Park, MI 48146",8.74
METOPROLOL TARTRATE,Detroit,BENZER PHARMACY  ,"6240 Michigan Ave
Detroit, MI 48210",8.79
METOPROLOL TARTRATE,Detroit,WALGREENS  ,"3901 BEAUBIEN BLVD
Detroit, MI 48201",8.93
METOPROLOL TARTRATE,Detroit,RITE AID PHARMACY  ,"4612 Woodward Ave
Detroit, MI 48201",9.38
METOPROLOL TARTRATE,Detroit,LAFAYETTE DRUGS SAVMOR  ,"670 Chene St
Detroit, MI 48207",9.51
METOPROLOL TARTRATE,Detroit,UNIVERSITY PHARMACY  ,"5254 Anthony Wayne Dr
Detroit, MI 48202",9.51
METOPROLOL TARTRATE,Detroit,FRD PHARMACY SAVMOR  ,"9811 Conant St
Hamtramck, MI 48212",9.51
METOPROLOL TARTRATE,Detroit,INSTACARE PHARMACY LLC  ,"14300 Michigan Ave
Dearborn, MI 48126",9.51
METOPROLOL TARTRATE,Detroit,MERIT WOODS PHARMACY  ,"19325 Mack Ave
Grosse Pointe Woods, MI 48236",9.51
METOPROLOL TARTRATE,Detroit,SOUTH DEARBORN PHARMACY INC  ,"9925 Dix Ste 106
Dearborn, MI 48120",9.96
METOPROLOL TARTRATE,Houston,WALMART PHARMACY  ,"111 Yale St
Houston, TX 77007",4
METOPROLOL TARTRATE,Houston,KROGER PHARMACY  ,"1440 Studemont St
Houston, TX 77007",4.3
METOPROLOL TARTRATE,Houston,HEB PHARMACY  ,"1701 W Alabama St
Houston, TX 77098",6
METOPROLOL TARTRATE,Houston,WASHINGTON AVE PHARMACY CENTER  ,"2515 Washington Ave Ste 1401
Houston, TX 77007",7.75
METOPROLOL TARTRATE,Houston,MEDICAL PLAZA PHARMACY  ,"2101 Crawford St
Houston, TX 77002",7.75
METOPROLOL TARTRATE,Houston,CANAL PHARMACY  ,"2502 Canal St
Houston, TX 77003",7.75
METOPROLOL TARTRATE,Houston,AMEX UNITED DRUG  ,"3030 Canal St
Houston, TX 77003",7.75
METOPROLOL TARTRATE,Houston,SIMONS PHARMACY  ,"3303 N Main St
Houston, TX 77009",7.75
METOPROLOL TARTRATE,Houston,CANAL RX  ,"3311 Canal St
Houston, TX 77003",7.75
METOPROLOL TARTRATE,Houston,TOTAL PHARMACY CENTER ONE  ,"4302 Center St
Houston, TX 77007",7.75
METOPROLOL TARTRATE,Houston,WEST AVE PHARMACY  ,"2800 Kirby Dr Ste A200
Houston, TX 77098",7.75
METOPROLOL TARTRATE,Houston,LELAND PHARMACY  ,"5412 Farmer St
Houston, TX 77020",7.75
METOPROLOL TARTRATE,Houston,HEIGHTS STUDEWOOD PHARMACY  ,"427 W 20th St Ste 105
Houston, TX 77008",7.75
METOPROLOL TARTRATE,Houston,PECAN PARK PHARMACY  ,"906 Wayside Dr
Houston, TX 77011",7.75
METOPROLOL TARTRATE,Houston,CUNNINGHAM PHARMACY GULFBANK  ,"7101 Lawndale St
Houston, TX 77023",7.75
METOPROLOL TARTRATE,Houston,CVS PHARMACY  ,"917 Main St
Houston, TX 77002",8.69
METOPROLOL TARTRATE,Houston,WALGREENS  ,"2612 Smith St
Houston, TX 77006",8.93
METOPROLOL TARTRATE,Houston,"COMMUNITY, A WALGREENS PHARMACY  ","4101 Greenbriar Dr Ste 235
Houston, TX 77098",8.93
METOPROLOL TARTRATE,Houston,COSTCO PHARMACY  ,"3836 Richmond Ave
Houston, TX 77027",9.51
METOPROLOL TARTRATE,Houston,RANDALLS PHARMACY  ,"2225 Louisiana St
Houston, TX 77002",11
METOPROLOL TARTRATE,Las Vegas,WALMART PHARMACY  ,"1400 S Lamb Blvd
Las Vegas, NV 89104",4
METOPROLOL TARTRATE,Las Vegas,SMITHS PHARMACY  ,"2540 S Maryland Pkwy
Las Vegas, NV 89109",5
METOPROLOL TARTRATE,Las Vegas,DTS PHARMACY & COMPOUNDING  ,"2208 E Charleston Blvd Ste B
Las Vegas, NV 89104",7.75
METOPROLOL TARTRATE,Las Vegas,COMMUNITY CARE PHARMACY  ,"1820 E Lake Mead Blvd Ste N
North Las Vegas, NV 89030",7.75
METOPROLOL TARTRATE,Las Vegas,CITY CENTRE PHARMACY  ,"2290 McDaniel St Ste 1-A
N Las Vegas, NV 89030",7.75
METOPROLOL TARTRATE,Las Vegas,ALL IN ONE PHARMACY  ,"2080 E Flamingo Rd Ste 310
Las Vegas, NV 89119",7.75
METOPROLOL TARTRATE,Las Vegas,QHR PHARMACY  ,"765 N Nellis Blvd Ste 7
Las Vegas, NV 89110",7.88
METOPROLOL TARTRATE,Las Vegas,CVS PHARMACY  ,"1812 E Charleston Blvd
Las Vegas, NV 89104",8.69
METOPROLOL TARTRATE,Las Vegas,BENZER PHARMACY  ,"3035 S Maryland Pkwy Ste 120
Las Vegas, NV 89109",8.79
METOPROLOL TARTRATE,Las Vegas,WALGREENS  ,"495 Fremont St
Las Vegas, NV 89101",10.93
METOPROLOL TARTRATE,Las Vegas,"COMMUNITY, A WALGREENS PHARMACY  ","901 S Rancho Dr Ste 20
Las Vegas, NV 89106",10.93
METOPROLOL TARTRATE,Las Vegas,VONS PHARMACY  ,"1155 E Twain Ave
Las Vegas, NV 89169",11
METOPROLOL TARTRATE,Las Vegas,SAVON PHARMACY  ,"2885 E Desert Inn Rd
Las Vegas, NV 89121",12.5
METOPROLOL TARTRATE,Las Vegas,SAV-ON PHARMACY  ,"5881 E Charleston Blvd
Las Vegas, NV 89142",12.5
METOPROLOL TARTRATE,Los Angeles,PING ON PHARMACY  ,"640 N Broadway Ste 3
Los Angeles, CA 90012",7.75
METOPROLOL TARTRATE,Los Angeles,PING ON MEDICAL PHARMACY  ,"650 N Broadway Ste B
Los Angeles, CA 90012",7.75
METOPROLOL TARTRATE,Los Angeles,NOFEL PHARMACY  ,"215 E 7th St Ste A
Los Angeles, CA 90014",7.75
METOPROLOL TARTRATE,Los Angeles,TAI ON PHARMACY INC  ,"818 N Hill St Ste A
Los Angeles, CA 90012",7.75
METOPROLOL TARTRATE,Los Angeles,EISNER PEDIATRIC AND FAMILY MEDICAL CENTER  ,"1500 S Olive St
Los Angeles, CA 90015",7.75
METOPROLOL TARTRATE,Los Angeles,GRAND SPECIALTY PHARMACY  ,"1513 S Grand Ave Ste 100
Los Angeles, CA 90015",7.75
METOPROLOL TARTRATE,Los Angeles,AALPHA PHARMACY  ,"174 S Alvarado St
Los Angeles, CA 90057",7.75
METOPROLOL TARTRATE,Los Angeles,CCRX  ,"1919 W 7th St Ste M
Los Angeles, CA 90057",7.75
METOPROLOL TARTRATE,Los Angeles,NOUBARS EL ADOBE PHARMACY INC.  ,"2010 Wilshire Blvd Ste 2010F
Los Angeles, CA 90057",7.75
METOPROLOL TARTRATE,Los Angeles,CLINICA MSR OSCAR A ROMERO  ,"123 S Alvarado St
Los Angeles, CA 90057",7.75
METOPROLOL TARTRATE,Los Angeles,WEST VAL CARE PHARMACY  ,"2121 W 6th St
Los Angeles, CA 90057",7.75
METOPROLOL TARTRATE,Los Angeles,PICO UNION PHARMACY  ,"1273 S Union Ave
Los Angeles, CA 90015",7.75
METOPROLOL TARTRATE,Los Angeles,ALVARADO DRUGS  ,"819 S Alvarado St
Los Angeles, CA 90057",7.75
METOPROLOL TARTRATE,Los Angeles,RAMIREZ PHARMACY  ,"2403 E Cesar E Chavez Ave
Los Angeles, CA 90033",7.75
METOPROLOL TARTRATE,Los Angeles,SERV U PHARMACY INC  ,"2034 W Pico Blvd
Los Angeles, CA 90006",7.75
METOPROLOL TARTRATE,Los Angeles,KING PHARMACY  ,"2707 Whittier Blvd
Los Angeles, CA 90023",7.75
METOPROLOL TARTRATE,Los Angeles,WILSHIRE GRAND PHARMACY  ,"2974 Wilshire Blvd
Los Angeles, CA 90010",7.75
METOPROLOL TARTRATE,Los Angeles,GATEWAY CIRCLE PHARMACY  ,"3133 N Broadway
Los Angeles, CA 90031",7.75
METOPROLOL TARTRATE,Los Angeles,PICO SQUARE PHARMACY  ,"2334 W Pico Blvd
Los Angeles, CA 90006",7.75
METOPROLOL TARTRATE,Los Angeles,VERMONT V.O. PHARMACY  ,"2655 W Olympic Blvd Ste 104
Los Angeles, CA 90006",7.75
METOPROLOL TARTRATE,Miami,WINN DIXIE  ,"1155 NW 11th St
Miami, FL 33136",4
METOPROLOL TARTRATE,Miami,PUBLIX PHARMACY  ,"120 SW 13th St
Miami, FL 33130",4.3
METOPROLOL TARTRATE,Miami,AMERICAN UNITED PHARMACY CORP  ,"138 Beacom Blvd
Miami, FL 33135",7.75
METOPROLOL TARTRATE,Miami,LA GANGA DISCOUNT PHARMACY  ,"2975 NW 17th Ave
Miami, FL 33142",7.75
METOPROLOL TARTRATE,Miami,IPHARMACY DISCOUNT INC  ,"3027 NW 7th St
Miami, FL 33125",7.75
METOPROLOL TARTRATE,Miami,"EXPRESS RX PHARMACY, INC  ","3421 SW 8th St
Miami, FL 33135",7.75
METOPROLOL TARTRATE,Miami,SAN LAZARO PHARMACY AND DISCOUNT  ,"2295 NW 28th St
Miami, FL 33142",7.75
METOPROLOL TARTRATE,Miami,TOTAL RX PHARMACY AND DISCOUNT  ,"2341 NW 27th Ave
Miami, FL 33142",7.75
METOPROLOL TARTRATE,Miami,SUPER DRUGS PHARMACY  ,"5512 SW 8th St
Coral Gables, FL 33134",7.75
METOPROLOL TARTRATE,Miami,TAQUECHEL PHARMACY  ,"439 NW 12th Ave
Miami, FL 33128",7.88
METOPROLOL TARTRATE,Miami,PINO PHARMACY  ,"1350 SW 57th Ave Ste 105
West Miami, FL 33144",7.88
METOPROLOL TARTRATE,Miami,CVS PHARMACY  ,"1201 Brickell Ave
Miami, FL 33131",8.69
METOPROLOL TARTRATE,Miami,NAVARRO DISCOUNT PHARMACY  ,"1243 SW 8th St
Miami, FL 33135",8.69
METOPROLOL TARTRATE,Miami,BENZER PHARMACY  ,"1250 NW 7th St Unit 101-102
Miami, FL 33125",8.79
METOPROLOL TARTRATE,Miami,WALGREENS  ,"200 SW 13th St
Miami, FL 33130",8.93
METOPROLOL TARTRATE,Miami,"CHRONISCRIPT, A WALGREENS PHARMACY  ","1250 NW 7th St Ste 205
Miami, FL 33125",8.93
METOPROLOL TARTRATE,Miami,"STEVENS RX,LLC  ","1465 SW 8th St Ste 102
Miami, FL 33135",9.51
METOPROLOL TARTRATE,Miami,LUIS PHARMACY  ,"3442 SW 8th St
Miami, FL 33135",9.96
METOPROLOL TARTRATE,Minneapolis,WALMART PHARMACY  ,"1960 Twin Lakes Pkwy
Roseville, MN 55113",4
METOPROLOL TARTRATE,Minneapolis,CUB PHARMACY  ,"1104 Lagoon Ave
Minneapolis, MN 55408",6
METOPROLOL TARTRATE,Minneapolis,PARK NICOLLET PHARMACY ST LOUIS PARK  ,"3850 Park Nicollet Blvd
St Louis Park, MN 55416",6.75
METOPROLOL TARTRATE,Minneapolis,HCMC RICHFIELD CLINIC PHARMACY  ,"790 W 66th St
Richfield, MN 55423",6.75
METOPROLOL TARTRATE,Minneapolis,LUNDS & BYERLYS PHARMACY  ,"55 University Ave SE
Minneapolis, MN 55414",7.75
METOPROLOL TARTRATE,Minneapolis,FAIRVIEW RIVERSIDE PHARMACY  ,"606 24th Ave S
Minneapolis, MN 55454",8.45
METOPROLOL TARTRATE,Minneapolis,UMMC FAIRVIEW RIVERSIDE CAMPUS PHARMACY  ,"2450 Riverside Ave
Minneapolis, MN 55454",8.45
METOPROLOL TARTRATE,Minneapolis,FAIRVIEW PHARMACY CBCD  ,"2512 S 7th St Ste 105
Minneapolis, MN 55454",8.45
METOPROLOL TARTRATE,Minneapolis,FAIRVIEW UNIVERSITY DISCHARGE PHARMACY  ,"500 Harvard St SE
Minneapolis, MN 55455",8.45
METOPROLOL TARTRATE,Minneapolis,FAIRVIEW UNIVERSITY CLINIC PHARMACY  ,"909 Fulton St SE Fl 1
Minneapolis, MN 55455",8.45
METOPROLOL TARTRATE,Minneapolis,FAIRVIEW PHARMACY SMILEYS CLINIC  ,"2020 E 28th St
Minneapolis, MN 55407",8.45
METOPROLOL TARTRATE,Minneapolis,FAIRVIEW PHARMACY UNIVERSITY VILLAGE  ,"2545 University Ave SE
Minneapolis, MN 55414",8.45
METOPROLOL TARTRATE,Minneapolis,FAIRVIEW HOME INFUSION RETAIL  ,"711B Kasota Ave SE
Minneapolis, MN 55414",8.45
METOPROLOL TARTRATE,Minneapolis,FAIRVIEW SPECIALTY SERVICES PHARMACY  ,"711 Kasota Ave SE
Minneapolis, MN 55414",8.45
METOPROLOL TARTRATE,Minneapolis,FAIRVIEW HIAWATHA PHARMACY  ,"3809 42nd Ave S
Minneapolis, MN 55406",8.45
METOPROLOL TARTRATE,Minneapolis,FAIRVIEW COLUMBIA HEIGHTS PHARMACY  ,"4000 Central Ave NE Ste 100
Columbia Heights, MN 55421",8.45
METOPROLOL TARTRATE,Minneapolis,FAIRVIEW NEW BRIGHTON PHARMACY  ,"1151 Silver Lake Rd NW
New Brighton, MN 55112",8.45
METOPROLOL TARTRATE,Minneapolis,CVS PHARMACY  ,"949 Portland Ave
Minneapolis, MN 55404",8.69
METOPROLOL TARTRATE,Minneapolis,WALGREENS  ,"655 Nicollet Mall
Minneapolis, MN 55402",8.93
METOPROLOL TARTRATE,Minneapolis,"COMMUNITY, A WALGREENS PHARMACY  ","2100 Lyndale Ave S
Minneapolis, MN 55405",8.93
METOPROLOL TARTRATE,New York,PANCARE PHARMACY INC  ,"22 Bowery
New York, NY 10013",7.75
METOPROLOL TARTRATE,New York,18 PHARMACY INC  ,"18 Elizabeth St
New York, NY 10013",7.75
METOPROLOL TARTRATE,New York,MANNINGS PHARMACY  ,"13-17 Elizabeth Street
New York, NY 10013",7.75
METOPROLOL TARTRATE,New York,"A.M. PHARMACY II, INC  ","219 Grand St
New York, NY 10013",7.75
METOPROLOL TARTRATE,New York,EAST VILLAGE PRESCRIPTION CENTER  ,"41 Avenue A
New York, NY 10009",7.75
METOPROLOL TARTRATE,New York,NICKS PHARMACY  ,"111 Gold St
Brooklyn, NY 11201",7.75
METOPROLOL TARTRATE,New York,I CARE PHARMACY  ,"200B Livingston St
Brooklyn, NY 11201",7.75
METOPROLOL TARTRATE,New York,CVS PHARMACY  ,"129 Fulton St
New York, NY 10038",8.69
METOPROLOL TARTRATE,New York,SHOPRITE PHARMACY  ,"400 Marin Blvd
Jersey City, NJ 07302",8.74
METOPROLOL TARTRATE,New York,DUANE READE  ,"250 Broadway
New York, NY 10007",8.93
METOPROLOL TARTRATE,New York,WALGREENS  ,"20 Astor Pl
New York, NY 10003",8.93
METOPROLOL TARTRATE,New York,RITE AID PHARMACY  ,"120 Court St
Brooklyn, NY 11201",8.93
METOPROLOL TARTRATE,Orlando,WALMART PHARMACY  ,"NEC LANDSTAR AND ARBOR MEADOWS BLVD
Orlando, FL 32801",4
METOPROLOL TARTRATE,Orlando,WINN DIXIE  ,"1401 S Hiawassee Rd
Orlando, FL 32835",4
METOPROLOL TARTRATE,Orlando,PUBLIX PHARMACY  ,"400 E Central Blvd
Orlando, FL 32801",4.3
METOPROLOL TARTRATE,Orlando,PUBLIX CENTRAL FILL  ,"2424 Orlando Central Pkwy
Orlando, FL 32809",4.3
METOPROLOL TARTRATE,Orlando,CENTRAL FL PHARMACY  ,"1219 E Colonial Dr
Orlando, FL 32803",7.75
METOPROLOL TARTRATE,Orlando,CVS PHARMACY  ,"1201 E Colonial Dr
Orlando, FL 32803",8.69
METOPROLOL TARTRATE,Orlando,SOUTH ORANGE PHARMACY  ,"3520 S Orange Ave
Orlando, FL 32806",8.74
METOPROLOL TARTRATE,Orlando,BENZER PHARMACY  ,"717 W Lancaster Rd
Orlando, FL 32809",8.79
METOPROLOL TARTRATE,Orlando,WALGREENS  ,"1200 Kuhl Ave
Orlando, FL 32806",8.93
METOPROLOL TARTRATE,Orlando,"COMMUNITY, A WALGREENS PHARMACY  ","2100 N Orange Ave Suites 101B
Orlando, FL 32804",8.93
METOPROLOL TARTRATE,Orlando,APOLLO CARE PHARMACY  ,"4061 W Oak Ridge Rd
Orlando, FL 32809",9.13
METOPROLOL TARTRATE,Orlando,ADVENTHEALTH OUTPATIENT PHARMACY ORLANDO  ,"2501 N Orange Ave Ste 122
Orlando, FL 32804",9.51
METOPROLOL TARTRATE,Orlando,ADVENTHEALTH OUTPATIENT PHARMACY GINSBURG  ,"601 E Rollins St Fl 1
Orlando, FL 32803",9.51
METOPROLOL TARTRATE,Orlando,COSTCO PHARMACY  ,"4696 Gardens Park Blvd
Orlando, FL 32839",9.51
METOPROLOL TARTRATE,Orlando,ADVENTHEALTH OUTPATIENT PHARMACY EAST  ,"7975 Lake Underhill Rd Ste 125
Orlando, FL 32822",9.51
METOPROLOL TARTRATE,Philadelphia,WALMART PHARMACY  ,"1601 S Columbus Blvd
Philadelphia, PA 19148",4
METOPROLOL TARTRATE,Philadelphia,LINSKY PHARMACY  ,"1701 S 2nd St
Philadelphia, PA 19148",6.75
METOPROLOL TARTRATE,Philadelphia,HAHNEMANN APOTHECARY INC  ,"230 N Broad St
Philadelphia, PA 19102",7.75
METOPROLOL TARTRATE,Philadelphia,HEALTH ON SOUTH RX  ,"1740 South St Ste 501
Philadelphia, PA 19146",7.75
METOPROLOL TARTRATE,Philadelphia,POINT BREEZE PHARMACY  ,"1407-11 Point Breeze Aveste
Philadelphia, PA 19146",7.75
METOPROLOL TARTRATE,Philadelphia,TANG PHARMACY IV  ,"900 N Broad St
Philadelphia, PA 19130",7.75
METOPROLOL TARTRATE,Philadelphia,BREWERYTOWN RX PHARMACY  ,"2621 W Girard Ave
Philadelphia, PA 19130",7.75
METOPROLOL TARTRATE,Philadelphia,PHARMACY OF AMERICA V  ,"232 W Girard Ave
Philadelphia, PA 19123",7.75
METOPROLOL TARTRATE,Philadelphia,PHARMACY OF AMERICA IV  ,"1900 N 9th St
Philadelphia, PA 19122",7.75
METOPROLOL TARTRATE,Philadelphia,FARMACIA  ,"1530 W Moyamensing Ave
Philadelphia, PA 19145",7.75
METOPROLOL TARTRATE,Philadelphia,CARE PLUS PHARMACY INC  ,"110 W Susquehanna Ave
Philadelphia, PA 19122",7.75
METOPROLOL TARTRATE,Philadelphia,CVS PHARMACY  ,"1424 Chestnut St # 26
Philadelphia, PA 19102",8.69
METOPROLOL TARTRATE,Philadelphia,CARE PLUS CVS/PHARMACY  ,"34th St and Civic Center Blvd, Suite 1E40
Philadelphia, PA 19104",8.69
METOPROLOL TARTRATE,Philadelphia,WALGREENS  ,"1349 Chestnut St
Philadelphia, PA 19107",8.93
METOPROLOL TARTRATE,Philadelphia,"COMMUNITY, A WALGREENS PHARMACY  ","1227 Locust St
Philadelphia, PA 19107",8.93
METOPROLOL TARTRATE,Philadelphia,RITE AID PHARMACY  ,"1628 Chestnut St # 36
Philadelphia, PA 19103",9.38
METOPROLOL TARTRATE,Philadelphia,WASHINGTON SQUARE PHARMACY INC  ,"241 S 6th St
Philadelphia, PA 19106",9.51
METOPROLOL TARTRATE,Philadelphia,BROAD AND LEHIGH PHARMACY  ,"1300 W Lehigh Ave Ste 102
Philadelphia, PA 19132",9.51
METOPROLOL TARTRATE,Philadelphia,SAV-ON PHARMACY  ,"1400 E Passyunk Ave
Philadelphia, PA 19147",12.5
METOPROLOL TARTRATE,Philadelphia,ACME PHARMACY  ,"180 W Girard Ave
Philadelphia, PA 19123",12.5
METOPROLOL TARTRATE,Phoenix,WALMART PHARMACY  ,"3721 E Thomas Rd
Phoenix, AZ 85018",4
METOPROLOL TARTRATE,Phoenix,FRYS FOOD AND DRUG  ,"3036 E Thomas Rd
Phoenix, AZ 85016",4.3
METOPROLOL TARTRATE,Phoenix,FOOD CITY UNITED DRUG  ,"3442 W Van Buren St
Phoenix, AZ 85009",7.75
METOPROLOL TARTRATE,Phoenix,BASHAS UNITED DRUG  ,"5555 N 7th St Ste 130
Phoenix, AZ 85014",7.75
METOPROLOL TARTRATE,Phoenix,CVS PHARMACY  ,"50 W Jefferson St Ste 140
Phoenix, AZ 85003",8.69
METOPROLOL TARTRATE,Phoenix,WALGREENS  ,"301 W Jefferson St
Phoenix, AZ 85003",8.93
METOPROLOL TARTRATE,Phoenix,"COMMUNITY, A WALGREENS PHARMACY  ","2302 N Central Ave Ste 7
Phoenix, AZ 85004",8.93
METOPROLOL TARTRATE,Phoenix,COSTCO PHARMACY  ,"1646 W Montebello Ave
Phoenix, AZ 85015",9.51
METOPROLOL TARTRATE,Phoenix,SAFEWAY PHARMACY  ,"340 E McDowell Rd
Phoenix, AZ 85004",11
METOPROLOL TARTRATE,Phoenix,OSCO DRUG  ,"8035 N 19th Ave
Phoenix, AZ 85021",12.5
METOPROLOL TARTRATE,Pittsburgh,GIANT EAGLE PHARMACY  ,"318/320 Cedar Ave
Pittsburgh, PA 15212",6
METOPROLOL TARTRATE,Pittsburgh,LEBANON SHOPS PHARMACY  ,"300 Mount Lebanon Blvd
Pittsburgh, PA 15234",6.75
METOPROLOL TARTRATE,Pittsburgh,TOWNE DRUGS LLC  ,"227 Commercial Ave
Aspinwall, PA 15215",6.75
METOPROLOL TARTRATE,Pittsburgh,MED FAST PHARMACY  ,"917 Butler St
Pittsburgh, PA 15223",7.75
METOPROLOL TARTRATE,Pittsburgh,PRIMARY CARE PHARMACY SERVICES INC  ,"27 Heckel Rd Ste 110
Mc Kees Rocks, PA 15136",7.75
METOPROLOL TARTRATE,Pittsburgh,CVS PHARMACY  ,"429 Smithfield St
Pittsburgh, PA 15222",8.69
METOPROLOL TARTRATE,Pittsburgh,WALGREENS  ,"112 W Steuben St
Crafton, PA 15205",8.93
METOPROLOL TARTRATE,Pittsburgh,RITE AID PHARMACY  ,"623 Smithfield St
Pittsburgh, PA 15222",9.38
METOPROLOL TARTRATE,Pittsburgh,COSTCO PHARMACY  ,"501 W Waterfront Dr
West Homestead, PA 15120",9.51
METOPROLOL TARTRATE,Pittsburgh,MEDICAP PHARMACY  ,"225 Grant Ave
Millvale, PA 15209",10.11
METOPROLOL TARTRATE,Portland,WALMART PHARMACY  ,"4200 SE 82nd Ave
Portland, OR 97266",4
METOPROLOL TARTRATE,Portland,FRED MEYER PHARMACY  ,"100 NW 20th Pl
Portland, OR 97209",5
METOPROLOL TARTRATE,Portland,QFC PHARMACY  ,"5544 E Burnside St
Portland, OR 97215",5
METOPROLOL TARTRATE,Portland,APOTHECARY EMANUEL  ,"501 N Graham St
Portland, OR 97227",6.75
METOPROLOL TARTRATE,Portland,CVS PHARMACY  ,"538 SW 4th Ave
Portland, OR 97204",8.69
METOPROLOL TARTRATE,Portland,WALGREENS  ,"2103 W Burnside St
Portland, OR 97210",8.93
METOPROLOL TARTRATE,Portland,"COMMUNITY, A WALGREENS PHARMACY  ","1215 NW 23rd Ave
Portland, OR 97210",8.93
METOPROLOL TARTRATE,Portland,ALLIANCERX WALGREENS PRIME  ,"9775 SW Gemini Dr Ste 1
Beaverton, OR 97008",8.93
METOPROLOL TARTRATE,Portland,RITE AID PHARMACY  ,"622 SW Alder St
Portland, OR 97205",9.38
METOPROLOL TARTRATE,Portland,OHSU OUTPATIENT PHARMACY  ,"3181 SW Sam Jackson Park Rd
Portland, OR 97239",9.51
METOPROLOL TARTRATE,Portland,OHSU PHARMACY AT CHH BUILDING 2  ,"3303 SW BOND AVE
Portland, OR 97239",9.51
METOPROLOL TARTRATE,Portland,COSTCO PHARMACY  ,"7855 SW Dartmouth St
Tigard, OR 97223",9.51
METOPROLOL TARTRATE,Portland,SAFEWAY PHARMACY  ,"1030 SW Jefferson St
Portland, OR 97201",11
METOPROLOL TARTRATE,Portland,SAVON PHARMACY  ,"5415 SW Beaverton Hillsdale Hwy
Portland, OR 97221",12.5
METOPROLOL TARTRATE,Portland,SAV-ON PHARMACY  ,"5850 NE Prescott St
Portland, OR 97218",12.5
METOPROLOL TARTRATE,"Riverside, CA",WALMART PHARMACY  ,"5200 Van Buren Blvd
Riverside, CA 92503",4
METOPROLOL TARTRATE,"Riverside, CA",COMMUNITY CARE PHARMACY  ,"4440 Brockton Ave
Riverside, CA 92501",7.75
METOPROLOL TARTRATE,"Riverside, CA",COMMUNITY PROFESSIONAL PHARMACY  ,"4510 Brockton Ave Ste 107
Riverside, CA 92501",7.75
METOPROLOL TARTRATE,"Riverside, CA",GOLDEN HEALTH PHARMACY  ,"2392 University Ave
Riverside, CA 92507",7.75
METOPROLOL TARTRATE,"Riverside, CA",CENTRAL BEST PHARMACY INC  ,"4100 Central Ave Ste 100
Riverside, CA 92506",7.75
METOPROLOL TARTRATE,"Riverside, CA",SPENCERS RX  ,"6942 Brockton Ave
Riverside, CA 92506",7.75
